block_number,wsteth_eth,stETH_amount,ETH_amount,stEthPerToken
15672496,1.082535413129507961826902829,738967496173605168099622,572797428446106965039162,1088533495388211375
15672760,1.082541020813941656797396718,738987392287560232021713,572953114164794262800423,1088533495388211375
15673024,1.082548955917916444491311267,738875249862639932108387,573064708249475996779370,1088533495388211375
15673288,1.082603440047460230388765012,738104610438192722519936,573831710784850332427205,1088533495388211375
15673552,1.082667558924127249042612675,737197172235624111282649,574736782070431952324486,1088533495388211375
15673816,1.082676164753533898377213518,735910792330465413678545,573950210256577836305042,1088533495388211375
15674080,1.082799257566056105872576154,735854653927789825601390,577014165104006406360027,1088533495388211375
15674344,1.082800744414101901114122484,735830718925987278299620,577033092732212294830707,1088533495388211375
15674608,1.082820578246169951341926208,735548481140582779448277,577314780654410083535144,1088533495388211375
15674872,1.082970135434602632074074791,735632335854221276990323,577318512073567746851103,1088686301130988426
15675136,1.082970415722275037140320819,735628384397354409477483,577322522963694266465854,1088686301130988426
15675400,1.082976982900025975098401432,735394366644186242241835,577305485346071620825978,1088686301130988426
15675664,1.082976912890109666420812573,735395384864576215795465,577304508022258594668837,1088686301130988426
15675928,1.082977019320815692537962605,735395554472418765416308,577307342084185827422611,1088686301130988426
15676192,1.082977224486704859174324156,735410449611724668313084,577324241893114471047047,1088686301130988426
15676456,1.083005814971697455817434275,735016219065302702840785,577740643059155235276659,1088686301130988426
15676720,1.083054815254488767450880005,734286658142166726671551,578413287041357682228923,1088686301130988426
15676984,1.083069507359129657331209273,734009231160125287252271,578569039259561477200947,1088686301130988426
15677248,1.083206108833392855572697044,732054822157353958657086,580516933605654599953347,1088686301130988426
15677512,1.083257015448267468471499342,731324838752937705374871,581244962515798405865499,1088686301130988426
15677776,1.083257691890235463461067411,731315122677371150063142,581254636083216490718116,1088686301130988426
15678040,1.083257675908248618412699216,731309553535768866514015,581249798688332223649461,1088686301130988426
15678304,1.083257308476982094802565371,731327152589702700190287,581254337218287520777979,1088686301130988426
15678568,1.083258546913999920136006949,731323103381819134739104,581282968796325086215094,1088686301130988426
15678832,1.083263585573491560865022620,731252061745852711172174,581356100097336890549850,1088686301130988426
15679096,1.083290755052289666693354775,697533225555482329150281,555216484695900313044330,1088686301130988426
15679360,1.083289262396540886257412240,697568449303823197973144,555207827202493212918994,1088686301130988426
15679624,1.083267667989463722832965686,697856869110623726154102,554906711447208147181494,1088686301130988426
15679888,1.083304273781526161357646743,697901770491681252338485,555842497106373325436922,1088686301130988426
15680152,1.083296380342044118449962298,698010867711697564989932,555735082866050255783491,1088686301130988426
15680416,1.083295554962680595778579118,698022207540875714820079,555723799377591343630066,1088686301130988426
15680680,1.083293004663800518372340775,698066642703855344378862,555696418289992667237636,1088686301130988426
15680944,1.083293460497008586784772888,698058074260446156696333,555700813591969268662434,1088686301130988426
15681208,1.083281777345398211309657199,698130277922078322696104,555470895448295634303310,1088686301130988426
15681472,1.083278527985147565715351448,698342418055114993205443,555559769226984704202818,1088686301130988426
15681736,1.083300666132934741980875515,698020777899619946236280,555848460579380004974265,1088686301130988426
15682000,1.083486890055892271078619160,697684991885092372069010,556285845158497968395100,1088844688069203894
15682264,1.083519502586532068377778160,697236414473672860017740,556732384476795474262566,1088844688069203894
15682528,1.083515501666237890177058034,697346107985080507575235,556721203307162448433054,1088844688069203894
15682792,1.083518672698009499555382718,697302480714060823777936,556764649150141084683190,1088844688069203894
15683056,1.083474975071551993366369970,698017970424852143914369,556257629875019927886544,1088844688069203894
15683320,1.083748887758665402358815300,694239166520569514717411,560020536355620370649201,1088844688069203894
15683584,1.083751845099365063163077139,694198225965911237317032,560061317990730664652316,1088844688069203894
15683848,1.083753184325803919918485008,694179771857949066045679,560079856932871443814565,1088844688069203894
15684112,1.083758999233826125774271532,694099252258926813670863,560160050040559115160328,1088844688069203894
15684376,1.083767287164254744524782836,693983767596503452598910,560273804383394916423227,1088844688069203894
15684640,1.083764179735821064909373490,694026816990873937808887,560230947219877932824562,1088844688069203894
15684904,1.083777502532127900991554270,693847521981908698660473,560418997831043122422212,1088844688069203894
15685168,1.083781125891530194849110558,693797318429503063613980,560468997831043122422212,1088844688069203894
15685432,1.083803044214140864909268203,693482878580164395772667,560762944661599296449475,1088844688069203894
15685696,1.083798659796815888611831724,693496050604820713944299,560663919716603792204070,1088844688069203894
15685960,1.083791663959563500441163342,693589297423971860055111,560564347217931638462093,1088844688069203894
15686224,1.083788537012686736815680888,693632208881712900331892,560520847999375102999479,1088844688069203894
15686488,1.083792282716805610576216168,693593033384265307540094,560582837968183338702253,1088844688069203894
15686752,1.083765292141550151683304648,694867080484454551859288,560937037582041780097537,1088844688069203894
15687016,1.083751163755808377686662425,695060806474181153148076,560740197843727177065038,1088844688069203894
15687280,1.083741144904777131685591485,695174217495329833168252,560581367251181085011286,1088844688069203894
15687544,1.083754021257970157066097272,694997445246407424899057,560760489168239326741248,1088844688069203894
15687808,1.083746825430166760284578231,695037902394835618807783,560613326277219474016721,1088844688069203894
15688072,1.083757144847816045185595613,694890673992864356409812,560752401365453290128923,1088844688069203894
15688336,1.083758713062360268253314644,694885571365379148911321,560787480291434711925885,1088844688069203894
15688600,1.083759552149057725500824745,694875441333369207096386,560800278967188359965708,1088844688069203894
15688864,1.083747998421179303818462358,695035638499735479709115,560640804445022141232808,1088844688069203894
15689128,1.083913400983335106886329413,695141288739109264703502,560623124214541767058628,1089015007227471442
15689392,1.084076433334852263001835126,692671785755956732699914,562710844538410985910810,1089015007227471442
15689656,1.084134714999538617874463853,691906403389751040754208,563556354083497980719468,1089015007227471442
15689920,1.084136229156152486652331390,691934692900259820502623,563617591943856244777492,1089015007227471442
15690184,1.084190435981160050005200901,691571138480025768681932,564690647210080152947407,1089015007227471442
15690448,1.084195428587759746363872182,691501444464051564878870,564760076680587342979321,1089015007227471442
15690712,1.084183676371219151590707952,691409346423667778308987,564387576554967987640554,1089015007227471442
15690976,1.084183116606506125378928118,691418115761747108265206,564380580596295136013873,1089015007227471442
15691240,1.084184853239070767116913885,691393888471805483520327,564404717436076430345310,1089015007227471442
15691504,1.084190942104503951881611101,691360673741187352866849,564531598950887273682061,1089015007227471442
15691768,1.084195186011094769185092446,691309134708664060011367,564596876946978154589587,1089015007227471442
15692032,1.084189120520484106435787908,691373563348361371107282,564496046391346455033638,1089015007227471442
15692296,1.084187776587676621531386445,691378438445839853659286,564466034864683342180952,1089015007227471442
15692560,1.084190200065067166690369049,691344650363436786635837,564499745051146097121278,1089015007227471442
15692824,1.084194615279686635389566618,691274606319951551518193,564554238074400896918560,1089015007227471442
